Classe,Ordem,Familia,Genero,Especie,Correspondente
Reptilia,Squamata,Dactyloidae,Dactyloa,Dactyloa transversalis,
Reptilia,Squamata,Dactyloidae,Norops,Norops auratus,
Reptilia,Squamata,Dactyloidae,Norops,Norops bombiceps,
Reptilia,Squamata,Dactyloidae,Norops,Norops brasiliensis,
Reptilia,Squamata,Dactyloidae,Norops,Norops chrysolepis,
Reptilia,Squamata,Dactyloidae,Norops,Norops fuscoauratus,
Reptilia,Squamata,Dactyloidae,Norops,Norops meridionalis,
Reptilia,Squamata,Dactyloidae,Norops,Norops ortonii,
Reptilia,Squamata,Dactyloidae,Norops,Norops planiceps,
Reptilia,Squamata,Dactyloidae,Norops,Norops scypheus,
Reptilia,Squamata,Dactyloidae,Norops,Norops tandai,
Reptilia,Squamata,Dactyloidae,Norops,Norops trachyderma,
Reptilia,Squamata,Dactyloidae,Norops,Norops williamsii,
Reptilia,Squamata,Hoplocercidae,Enyalioides,Enyalioides laticeps,
Reptilia,Squamata,Hoplocercidae,Enyalioides,Enyalioides palpebralis,
Reptilia,Squamata,Hoplocercidae,Hoplocercus,Hoplocercus spinosus,
Reptilia,Squamata,Iguanidae,Iguana,Iguana iguana,
Reptilia,Squamata,Leiosauridae,Anisolepis,Anisolepis grilli,
Reptilia,Squamata,Leiosauridae,Anisolepis,Anisolepis longicauda,
Reptilia,Squamata,Leiosauridae,Anisolepis,Anisolepis undulatus,
Reptilia,Squamata,Leiosauridae,Enyalius,Enyalius bibronii,
Reptilia,Squamata,Leiosauridae,Enyalius,Enyalius bilineatus,
Reptilia,Squamata,Leiosauridae,Enyalius,Enyalius boulengeri,
Reptilia,Squamata,Leiosauridae,Enyalius,Enyalius brasiliensis,
Reptilia,Squamata,Leiosauridae,Enyalius,Enyalius catenatus,
Reptilia,Squamata,Leiosauridae,Enyalius,Enyalius erythroceneus,
Reptilia,Squamata,Leiosauridae,Enyalius,Enyalius iheringii,
Reptilia,Squamata,Leiosauridae,Enyalius,Enyalius leechii,
Reptilia,Squamata,Leiosauridae,Enyalius,Enyalius perditus,
Reptilia,Squamata,Leiosauridae,Enyalius,Enyalius pictus,
Reptilia,Squamata,Leiosauridae,Urostrophus,Urostrophus vautieri,
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus arambarensis,
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus lutzae,
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus occipitalis,
Reptilia,Squamata,Polychrotidae,Polychrus,Polychrus acutirostris,
Reptilia,Squamata,Polychrotidae,Polychrus,Polychrus liogaster,
Reptilia,Squamata,Polychrotidae,Polychrus,Polychrus marmoratus,
Reptilia,Squamata,Tropiduridae,Eurolophosaurus,Eurolophosaurus amathites,
Reptilia,Squamata,Tropiduridae,Eurolophosaurus,Eurolophosaurus divaricatus,
Reptilia,Squamata,Tropiduridae,Eurolophosaurus,Eurolophosaurus nanuzae,
Reptilia,Squamata,Tropiduridae,Plica,Plica plica,
Reptilia,Squamata,Tropiduridae,Plica,Plica umbra,
Reptilia,Squamata,Tropiduridae,Stenocercus,Stenocercus albolineatus,
Reptilia,Squamata,Tropiduridae,Stenocercus,Stenocercus azureus,
Reptilia,Squamata,Tropiduridae,Stenocercus,Stenocercus caducus,
Reptilia,Squamata,Tropiduridae,Stenocercus,Stenocercus dumerilii,
Reptilia,Squamata,Tropiduridae,Stenocercus,Stenocercus fimbriatus,
Reptilia,Squamata,Tropiduridae,Stenocercus,Stenocercus quinarius,
Reptilia,Squamata,Tropiduridae,Stenocercus,Stenocercus roseiventris,
Reptilia,Squamata,Tropiduridae,Stenocercus,Stenocercus sinesaccus,
Reptilia,Squamata,Tropiduridae,Stenocercus,Stenocercus squarrosus,
Reptilia,Squamata,Tropiduridae,Stenocercus,Stenocercus tricristatus,
Reptilia,Squamata,Tropiduridae,Strobilurus,Strobilurus torquatus,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus callathelys,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus catalanensis,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus cocorobensis,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus chromatops,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus erythrocephalus,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus etheridgei,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus helenae,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus hispidus,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus hygomi,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus imbituba,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus insulanus,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus itambere,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus jaguaribanus,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus lagunablanca,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus montanus,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus mucujensis,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus oreadicus,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus pinima,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus psammonastes,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus semitaeniatus,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus sertanejo,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus spinulosus,
Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus torquatus,
Reptilia,Squamata,Tropiduridae,Uracentron,Uracentron azureum,
Reptilia,Squamata,Tropiduridae,Uracentron,Uracentron flaviceps,
Reptilia,Squamata,Tropiduridae,Uranoscodon,Uranoscodon superciliosus,
Reptilia,Squamata,Anguidae,Diploglossus,Diploglossus fasciatus,
Reptilia,Squamata,Anguidae,Diploglossus,Diploglossus lessonae,
Reptilia,Squamata,Anguidae,Ophiodes,Ophiodes enso,
Reptilia,Squamata,Anguidae,Ophiodes,Ophiodes fragilis,
Reptilia,Squamata,Anguidae,Ophiodes,Ophiodes striatus,
Reptilia,Squamata,Anguidae,Ophiodes,Ophiodes yacupoi,
Reptilia,Squamata,Gymnophthalmidae,Alopoglossus,Alopoglossus angulatus,
Reptilia,Squamata,Gymnophthalmidae,Alopoglossus,Alopoglossus atriventris,
Reptilia,Squamata,Gymnophthalmidae,Alopoglossus,Alopoglossus buckleyi,
Reptilia,Squamata,Gymnophthalmidae,Ptychoglossus,Ptychoglossus brevifrontalis,
Reptilia,Squamata,Gymnophthalmidae,Calyptommatus,Calyptommatus confusionibus,
Reptilia,Squamata,Gymnophthalmidae,Calyptommatus,Calyptommatus leiolepis,
Reptilia,Squamata,Gymnophthalmidae,Calyptommatus,Calyptommatus nicterus,
Reptilia,Squamata,Gymnophthalmidae,Calyptommatus,Calyptommatus sinebrachiatus,
Reptilia,Squamata,Gymnophthalmidae,Gymnophthalmus,Gymnophthalmus leucomystax,
Reptilia,Squamata,Gymnophthalmidae,Gymnophthalmus,Gymnophthalmus underwoodi,
Reptilia,Squamata,Gymnophthalmidae,Gymnophthalmus,Gymnophthalmus vanzoi,
Reptilia,Squamata,Gymnophthalmidae,Micrablepharus,Micrablepharus atticolus,
Reptilia,Squamata,Gymnophthalmidae,Micrablepharus,Micrablepharus maximiliani,
Reptilia,Squamata,Gymnophthalmidae,Nothobachia,Nothobachia ablephara,
Reptilia,Squamata,Gymnophthalmidae,Procellosaurinus,Procellosaurinus erythrocercus,
Reptilia,Squamata,Gymnophthalmidae,Procellosaurinus,Procellosaurinus tetradactylus,
Reptilia,Squamata,Gymnophthalmidae,Psilops,Psilops mucugensis,
Reptilia,Squamata,Gymnophthalmidae,Psilops,Psilops paeminosus,
Reptilia,Squamata,Gymnophthalmidae,Psilops,Psilops seductus,
Reptilia,Squamata,Gymnophthalmidae,Scriptosaura,Scriptosaura catimbau,
Reptilia,Squamata,Gymnophthalmidae,Tretioscincus,Tretioscincus agilis,
Reptilia,Squamata,Gymnophthalmidae,Tretioscincus,Tretioscincus oriximinensis,
Reptilia,Squamata,Gymnophthalmidae,Vanzosaura,Vanzosaura multiscutata,
Reptilia,Squamata,Gymnophthalmidae,Vanzosaura,Vanzosaura rubricauda,
Reptilia,Squamata,Gymnophthalmidae,Vanzosaura,Vanzosaura savanicola,
Reptilia,Squamata,Gymnophthalmidae,Caparaonia,Caparaonia itaiquara,
Reptilia,Squamata,Gymnophthalmidae,Colobodactylus,Colobodactylus dalcyanus,
Reptilia,Squamata,Gymnophthalmidae,Colobodactylus,Colobodactylus taunayi,
Reptilia,Squamata,Gymnophthalmidae,Heterodactylus,Heterodactylus imbricatus,
Reptilia,Squamata,Gymnophthalmidae,Heterodactylus,Heterodactylus lundii,
Reptilia,Squamata,Gymnophthalmidae,Heterodactylus,Heterodactylus septentrionalis,
Reptilia,Squamata,Gymnophthalmidae,Acratosaura,Acratosaura mentalis,
Reptilia,Squamata,Gymnophthalmidae,Acratosaura,Acratosaura spinosa,
Reptilia,Squamata,Gymnophthalmidae,Alexandresaurus,Alexandresaurus camacan,
Reptilia,Squamata,Gymnophthalmidae,Colobosaura,Colobosaura modesta,
Reptilia,Squamata,Gymnophthalmidae,Iphisa,Iphisa elegans,
Reptilia,Squamata,Gymnophthalmidae,Rondonops,Rondonops biscutatus,
Reptilia,Squamata,Gymnophthalmidae,Rondonops,Rondonops xanthomystax,
Reptilia,Squamata,Gymnophthalmidae,Stenolepis,Stenolepis ridleyi,
Reptilia,Squamata,Gymnophthalmidae,Cercosaura,Cercosaura argulus,
Reptilia,Squamata,Gymnophthalmidae,Cercosaura,Cercosaura bassleri,
Reptilia,Squamata,Gymnophthalmidae,Cercosaura,Cercosaura eigenmanni,
Reptilia,Squamata,Gymnophthalmidae,Cercosaura,Cercosaura ocellata,
Reptilia,Squamata,Gymnophthalmidae,Cercosaura,Cercosaura oshaughnessyi,
Reptilia,Squamata,Gymnophthalmidae,Cercosaura,Cercosaura parkeri,
Reptilia,Squamata,Gymnophthalmidae,Cercosaura,Cercosaura quadrilineata,
Reptilia,Squamata,Gymnophthalmidae,Cercosaura,Cercosaura schreibersii,
Reptilia,Squamata,Gymnophthalmidae,Neusticurus,Neusticurus bicarinatus,
Reptilia,Squamata,Gymnophthalmidae,Neusticurus,Neusticurus racenisi,
Reptilia,Squamata,Gymnophthalmidae,Neusticurus,Neusticurus rudis,
Reptilia,Squamata,Gymnophthalmidae,Placosoma,Placosoma cipoense,
Reptilia,Squamata,Gymnophthalmidae,Placosoma,Placosoma cordylinum,
Reptilia,Squamata,Gymnophthalmidae,Placosoma,Placosoma glabellum,
Reptilia,Squamata,Gymnophthalmidae,Placosoma,Placosoma limaverdorum,
Reptilia,Squamata,Gymnophthalmidae,Potamites,Potamites ecpleopus,
Reptilia,Squamata,Gymnophthalmidae,Potamites,Potamites juruazensis,
Reptilia,Squamata,Gymnophthalmidae,Bachia,Bachia bresslaui,
Reptilia,Squamata,Gymnophthalmidae,Bachia,Bachia cacerensis,
Reptilia,Squamata,Gymnophthalmidae,Bachia,Bachia didactyla,
Reptilia,Squamata,Gymnophthalmidae,Bachia,Bachia dorbignyi,
Reptilia,Squamata,Gymnophthalmidae,Bachia,Bachia flavescens,
Reptilia,Squamata,Gymnophthalmidae,Bachia,Bachia geralista,
Reptilia,Squamata,Gymnophthalmidae,Bachia,Bachia micromela,
Reptilia,Squamata,Gymnophthalmidae,Bachia,Bachia oxyrhina,
Reptilia,Squamata,Gymnophthalmidae,Bachia,Bachia panoplia,
Reptilia,Squamata,Gymnophthalmidae,Bachia,Bachia peruana,
Reptilia,Squamata,Gymnophthalmidae,Bachia,Bachia psamophila,
Reptilia,Squamata,Gymnophthalmidae,Bachia,Bachia pyburni,
Reptilia,Squamata,Gymnophthalmidae,Bachia,Bachia remota,
Reptilia,Squamata,Gymnophthalmidae,Bachia,Bachia scaea,
Reptilia,Squamata,Gymnophthalmidae,Bachia,Bachia scolecoides,
Reptilia,Squamata,Gymnophthalmidae,Bachia,Bachia trisanale,
Reptilia,Squamata,Gymnophthalmidae,Amapasaurus,Amapasaurus tetradactylus,
Reptilia,Squamata,Gymnophthalmidae,Anotosaura,Anotosaura collaris,
Reptilia,Squamata,Gymnophthalmidae,Anotosaura,Anotosaura vanzolinia,
Reptilia,Squamata,Gymnophthalmidae,Arthrosaura,Arthrosaura kockii,
Reptilia,Squamata,Gymnophthalmidae,Arthrosaura,Arthrosaura reticulata,
Reptilia,Squamata,Gymnophthalmidae,Colobosauroides,Colobosauroides carvalhoi,
Reptilia,Squamata,Gymnophthalmidae,Colobosauroides,Colobosauroides cearensis,
Reptilia,Squamata,Gymnophthalmidae,Dryadosaura,Dryadosaura nordestina,
Reptilia,Squamata,Gymnophthalmidae,Ecpleopus,Ecpleopus gaudichaudii,
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma annectans,
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma baturitensis,
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma nanodactylus,
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma puk,
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma scincoides,
Reptilia,Squamata,Gymnophthalmidae,Leposoma,Leposoma sinepollex,
Reptilia,Squamata,Gymnophthalmidae,Loxopholis,Loxopholis ferreirai,
Reptilia,Squamata,Gymnophthalmidae,Loxopholis,Loxopholis guianense,
Reptilia,Squamata,Gymnophthalmidae,Loxopholis,Loxopholis osvaldoi,
Reptilia,Squamata,Gymnophthalmidae,Loxopholis,Loxopholis percarinatum,
Reptilia,Squamata,Gymnophthalmidae,Loxopholis,Loxopholis snethlageae,
Reptilia,Squamata,Gymnophthalmidae,Marinussaurus,Marinussaurus curupira,
Reptilia,Squamata,Gymnophthalmidae,Rhachisaurus,Rhachisaurus brachylepis,
Reptilia,Squamata,Teiidae,Ameiva,Ameiva ameiva,
Reptilia,Squamata,Teiidae,Ameiva,Ameiva jacuba,
Reptilia,Squamata,Teiidae,Ameiva,Ameiva parecis,
Reptilia,Squamata,Teiidae,Ameivula,Ameivula cipoensis,
Reptilia,Squamata,Teiidae,Ameivula,Ameivula confusioniba,
Reptilia,Squamata,Teiidae,Ameivula,Ameivula jalapensis,
Reptilia,Squamata,Teiidae,Ameivula,Ameivula mumbuca,
Reptilia,Squamata,Teiidae,Ameivula,Ameivula nativo,
Reptilia,Squamata,Teiidae,Ameivula,Ameivula nigrigula,
Reptilia,Squamata,Teiidae,Ameivula,Ameivula ocellifera,
Reptilia,Squamata,Teiidae,Ameivula,Ameivula pyrrhogularis,
Reptilia,Squamata,Teiidae,Ameivula,Ameivula xacriaba,
Reptilia,Squamata,Teiidae,Cnemidophorus,Cnemidophorus cryptus,
Reptilia,Squamata,Teiidae,Cnemidophorus,Cnemidophorus gramivagus,
Reptilia,Squamata,Teiidae,Cnemidophorus,Cnemidophorus lemniscatus,
Reptilia,Squamata,Teiidae,Contomastix,Contomastix lacertoides,
Reptilia,Squamata,Teiidae,Contomastix,Contomastix vacariensis,
Reptilia,Squamata,Teiidae,Glaucomastix,Glaucomastix abaetensis,
Reptilia,Squamata,Teiidae,Glaucomastix,Glaucomastix cyanura,
Reptilia,Squamata,Teiidae,Glaucomastix,Glaucomastix littoralis,
Reptilia,Squamata,Teiidae,Glaucomastix,Glaucomastix venetacauda,
Reptilia,Squamata,Teiidae,Kentropyx,Kentropyx altamazonica,
Reptilia,Squamata,Teiidae,Kentropyx,Kentropyx calcarata,
Reptilia,Squamata,Teiidae,Kentropyx,Kentropyx paulensis,
Reptilia,Squamata,Teiidae,Kentropyx,Kentropyx pelviceps,
Reptilia,Squamata,Teiidae,Kentropyx,Kentropyx striata,
Reptilia,Squamata,Teiidae,Kentropyx,Kentropyx vanzoi,
Reptilia,Squamata,Teiidae,Kentropyx,Kentropyx viridistriga,
Reptilia,Squamata,Teiidae,Teius,Teius oculatus,
Reptilia,Squamata,Teiidae,Teius,Teius teyou,
Reptilia,Squamata,Teiidae,Crocodilurus,Crocodilurus amazonicus,
Reptilia,Squamata,Teiidae,Dracaena,Dracaena guianensis,
Reptilia,Squamata,Teiidae,Dracaena,Dracaena paraguayensis,
Reptilia,Squamata,Teiidae,Salvator,Salvator duseni,
Reptilia,Squamata,Teiidae,Salvator,Salvator merianae,
Reptilia,Squamata,Teiidae,Tupinambis,Tupinambis cryptus,
Reptilia,Squamata,Teiidae,Tupinambis,Tupinambis cuzcoensis,
Reptilia,Squamata,Teiidae,Tupinambis,Tupinambis longilineus,
Reptilia,Squamata,Teiidae,Tupinambis,Tupinambis matipu,
Reptilia,Squamata,Teiidae,Tupinambis,Tupinambis palustris,
Reptilia,Squamata,Teiidae,Tupinambis,Tupinambis quadrilineatus,
Reptilia,Squamata,Teiidae,Tupinambis,Tupinambis teguixin,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena absaberi,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena acrobeles,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena alba,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena anaemariae,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena anomala,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena arda,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena arenaria,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena bahiana,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena bedai,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena bilabialata,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena brasiliana,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena brevis,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena caiari,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena camura,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena carli,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena carvalhoi,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena crisae,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena cuiabana,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena cunhai,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena darwinii,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena dubia,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena filiformis,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena frontalis,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena fuliginosa,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena hastata,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena heathi,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena hogei,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena ibijara,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena ignatiana,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena kingii,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena kraoh,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena leeseri,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena leucocephala,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena littoralis,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena lumbricalis,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena maranhensis,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena mensae,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena metallurga,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena mertensii,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena miringoera,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena mitchelli,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena munoai,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena neglecta,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena nigricauda,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena persephone,
Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena pretrei,
